age,income,experience_years,credit_history_years,existing_loans,loan_amount,region,employment_type,default
59,70100,35,2,0,65000,Регион,Наёмный труд,0
41,52400,16,3,1,65000,Регион,Наёмный труд,0
43,51700,17,12,1,96000,Регион,Самозанятый,0
38,33300,16,1,0,60000,Регион,Наёмный труд,0
56,35200,29,3,0,232000,Санкт-Петербург,Наёмный труд,0
58,22700,38,12,0,112000,Москва,Без работы,0
40,43800,16,8,1,43000,Регион,Наёмный труд,0
27,69800,3,7,1,248000,Регион,Наёмный труд,0
47,90200,25,12,0,96000,Регион,Наёмный труд,0
24,43900,0,13,0,134000,Регион,Самозанятый,0
36,61200,14,14,1,119000,Москва,Наёмный труд,0
56,13600,34,10,0,127000,Регион,ИП,0
55,40300,30,11,0,80000,Регион,Самозанятый,0
38,39900,11,2,0,120000,Регион,Наёмный труд,0
46,95900,21,0,2,90000,Регион,Самозанятый,0
53,58500,33,0,1,123000,Санкт-Петербург,Наёмный труд,1
30,61200,8,5,0,88000,Москва,Наёмный труд,0
64,59800,41,2,1,83000,Москва,ИП,0
31,50000,7,3,0,41000,Москва,Наёмный труд,0
40,97700,13,0,2,98000,Москва,Наёмный труд,0
30,17400,8,7,1,113000,Регион,ИП,0
58,52400,31,0,0,299000,Регион,ИП,0
47,81500,23,4,0,132000,Регион,Наёмный труд,0
24,20900,3,5,2,64000,Регион,Самозанятый,0
36,71500,10,14,0,54000,Москва,Наёмный труд,0
39,34800,18,1,1,116000,Санкт-Петербург,Самозанятый,0
60,51500,38,6,1,63000,Регион,ИП,0
31,34500,7,6,2,70000,Москва,Наёмный труд,0
25,75500,0,0,1,63000,Регион,Наёмный труд,0
36,43100,15,3,0,81000,Регион,ИП,0
38,71700,16,11,1,154000,Санкт-Петербург,Самозанятый,0
45,59600,21,12,1,30000,Регион,Наёмный труд,0
63,34300,41,3,1,215000,Москва,Наёмный труд,0
63,61400,38,4,2,87000,Регион,Наёмный труд,0
51,36400,27,0,0,67000,Москва,Наёмный труд,1
25,50500,4,0,1,168000,Москва,ИП,0
55,42700,33,6,1,87000,Регион,Наёмный труд,0
57,73500,30,8,1,53000,Регион,ИП,0
30,62500,9,0,0,40000,Регион,Без работы,0
52,48300,30,1,0,150000,Регион,Без работы,0
43,36000,16,5,1,156000,Регион,Наёмный труд,0
42,27700,15,14,0,77000,Регион,ИП,0
34,52100,14,14,2,218000,Регион,Без работы,1
46,36900,19,5,2,101000,Регион,Наёмный труд,1
30,21100,9,1,0,219000,Регион,Наёмный труд,0
36,26900,15,8,2,56000,Регион,Без работы,1
33,101900,10,3,0,52000,Регион,Наёмный труд,0
46,36400,20,12,0,73000,Москва,Без работы,1
37,79800,12,6,1,78000,Москва,Наёмный труд,0
47,41800,26,5,0,197000,Регион,Наёмный труд,0
23,85600,0,10,2,118000,Регион,Наёмный труд,0
26,82900,0,12,0,63000,Регион,Наёмный труд,0
64,33800,37,10,0,99000,Регион,Наёмный труд,0
54,20000,32,2,0,76000,Москва,Наёмный труд,1
28,20800,8,7,2,61000,Санкт-Петербург,Наёмный труд,0
27,34100,3,6,0,94000,Регион,Наёмный труд,0
64,114700,38,8,1,88000,Регион,Наёмный труд,0
36,40800,12,2,1,62000,Регион,Самозанятый,0
36,52300,12,0,1,62000,Москва,Наёмный труд,0
52,88100,28,1,4,161000,Регион,Самозанятый,0
51,51500,25,11,0,127000,Санкт-Петербург,Самозанятый,0
27,50700,7,10,3,174000,Регион,Наёмный труд,0
38,64900,11,14,1,83000,Регион,Наёмный труд,0
57,55800,34,11,1,51000,Регион,Без работы,0
22,46900,0,0,0,70000,Регион,ИП,1
24,35400,0,10,0,183000,Регион,Наёмный труд,0
32,50800,11,4,1,38000,Москва,ИП,0
50,80200,24,14,0,235000,Регион,Наёмный труд,0
35,109300,11,9,0,51000,Москва,Наёмный труд,0
51,55900,24,13,0,158000,Регион,Наёмный труд,0
41,68900,20,1,1,54000,Регион,Наёмный труд,0
48,55300,22,2,0,69000,Регион,Без работы,0
41,47100,20,7,2,29000,Санкт-Петербург,Самозанятый,0
62,61800,38,14,2,300000,Санкт-Петербург,Наёмный труд,0
22,83700,0,9,3,139000,Москва,Наёмный труд,1
29,32900,3,13,1,144000,Санкт-Петербург,Наёмный труд,0
61,25500,40,4,0,73000,Москва,Наёмный труд,1
40,38600,18,3,2,56000,Регион,Наёмный труд,0
35,53900,14,4,1,157000,Регион,Наёмный труд,1
31,72500,6,9,0,48000,Регион,Наёмный труд,0
21,31400,0,5,2,89000,Москва,Наёмный труд,0
60,16000,40,11,1,47000,Санкт-Петербург,Без работы,0
43,39000,22,6,1,106000,Санкт-Петербург,Без работы,0
54,44900,31,13,1,31000,Москва,Наёмный труд,0
49,29100,27,12,0,41000,Санкт-Петербург,Наёмный труд,0
49,34900,27,8,1,59000,Санкт-Петербург,Наёмный труд,0
54,72400,34,0,3,143000,Регион,Наёмный труд,0
38,50800,11,3,0,72000,Регион,Без работы,0
27,57300,2,11,0,178000,Регион,ИП,0
45,41800,25,11,2,243000,Регион,Наёмный труд,0
59,34900,34,8,1,82000,Москва,Наёмный труд,0
26,41600,5,4,5,41000,Регион,Без работы,1
49,61400,25,7,3,176000,Москва,Наёмный труд,0
26,25100,3,11,0,39000,Москва,Наёмный труд,0
22,103000,0,0,1,57000,Москва,Без работы,1
20,63500,0,3,0,36000,Санкт-Петербург,Наёмный труд,0
55,38500,32,11,0,176000,Регион,Наёмный труд,0
44,70700,19,13,1,139000,Регион,Наёмный труд,1
56,85000,32,11,0,261000,Регион,Самозанятый,0
20,42200,0,8,0,76000,Санкт-Петербург,Самозанятый,0
34,44500,12,12,2,60000,Регион,Наёмный труд,0
56,96000,31,0,2,72000,Регион,Наёмный труд,0
32,127200,8,0,0,44000,Регион,Наёмный труд,0
59,49700,37,3,1,233000,Регион,Наёмный труд,0
27,29100,3,13,1,749000,Регион,Наёмный труд,1
24,39700,2,2,0,64000,Регион,Наёмный труд,0
28,78000,7,6,1,141000,Регион,Наёмный труд,0
20,30800,0,10,1,90000,Москва,Без работы,0
55,44600,31,2,0,129000,Москва,Наёмный труд,0
54,55900,31,0,0,186000,Регион,Наёмный труд,0
21,32400,0,11,0,50000,Регион,Наёмный труд,0
59,80300,38,14,1,74000,Регион,ИП,0
42,67000,16,10,1,203000,Регион,Наёмный труд,0
28,121100,5,9,0,134000,Москва,Наёмный труд,0
53,69700,28,1,1,120000,Регион,Самозанятый,0
33,31800,11,9,0,134000,Санкт-Петербург,Без работы,1
23,62200,0,12,1,142000,Регион,ИП,0
49,76500,26,3,1,198000,Санкт-Петербург,Наёмный труд,0
50,78300,29,0,2,155000,Регион,Наёмный труд,0
57,34600,31,0,0,96000,Москва,ИП,0
30,32700,4,11,2,122000,Регион,Наёмный труд,0
54,29400,30,13,0,95000,Регион,Наёмный труд,1
27,100900,7,7,0,63000,Санкт-Петербург,Без работы,0
22,64900,0,6,1,96000,Регион,Самозанятый,0
33,33900,13,13,0,92000,Регион,Самозанятый,0
32,51900,7,7,0,36000,Москва,Самозанятый,0
64,46400,41,12,2,157000,Регион,Наёмный труд,0
51,31600,28,3,0,174000,Санкт-Петербург,ИП,0
53,49800,29,5,1,137000,Москва,Наёмный труд,0
64,53400,42,14,0,168000,Регион,Без работы,1
38,116900,17,12,3,89000,Регион,Наёмный труд,0
57,36500,36,2,1,73000,Санкт-Петербург,Наёмный труд,0
35,22700,14,10,0,174000,Москва,Наёмный труд,0
21,30600,0,12,1,52000,Регион,Наёмный труд,1
59,32800,34,7,1,51000,Регион,Наёмный труд,0
36,40500,10,3,1,129000,Санкт-Петербург,Наёмный труд,0
53,30600,31,2,3,127000,Регион,Наёмный труд,0
61,71000,41,3,0,172000,Москва,Наёмный труд,1
35,29700,14,5,0,35000,Санкт-Петербург,Наёмный труд,0
57,49500,30,10,1,93000,Регион,Наёмный труд,0
21,120600,1,6,1,50000,Регион,Наёмный труд,0
21,62900,0,6,2,165000,Москва,Самозанятый,0
45,60000,20,13,1,220000,Регион,Наёмный труд,0
32,113100,10,14,0,134000,Санкт-Петербург,Наёмный труд,0
50,85900,26,11,1,71000,Регион,Наёмный труд,0
53,63200,27,3,3,63000,Санкт-Петербург,Самозанятый,0
58,42600,37,7,1,77000,Регион,ИП,0
22,48500,0,6,0,60000,Москва,Наёмный труд,0
27,47500,3,1,0,90000,Регион,Самозанятый,0
42,40900,21,12,0,63000,Регион,Самозанятый,0
33,53900,11,7,0,43000,Москва,ИП,0
46,57400,24,8,1,124000,Москва,Наёмный труд,0
48,28000,21,4,0,130000,Регион,ИП,1
58,102200,35,14,1,274000,Москва,Наёмный труд,0
58,58900,35,3,0,76000,Регион,ИП,0
20,43600,0,3,1,32000,Регион,Самозанятый,1
36,54200,14,12,0,161000,Регион,Самозанятый,0
60,74500,40,3,0,172000,Регион,Наёмный труд,0
49,25300,22,5,1,196000,Регион,Самозанятый,1
32,46800,6,10,1,239000,Регион,Наёмный труд,0
40,28700,20,3,0,241000,Регион,Наёмный труд,0
38,162000,12,6,1,55000,Регион,Наёмный труд,0
38,52200,14,6,3,250000,Москва,ИП,1
44,28900,21,4,1,81000,Регион,Наёмный труд,0
41,247600,18,12,1,159000,Регион,Наёмный труд,0
50,38500,23,4,0,115000,Санкт-Петербург,Наёмный труд,0
36,44600,14,14,1,55000,Санкт-Петербург,Наёмный труд,0
42,46100,20,9,2,198000,Регион,Самозанятый,0
51,33500,27,7,1,75000,Регион,ИП,0
29,54800,4,6,1,301000,Санкт-Петербург,Наёмный труд,1
29,18100,4,13,1,62000,Регион,Без работы,1
55,79900,28,6,3,54000,Санкт-Петербург,ИП,0
27,29500,2,5,0,66000,Москва,Самозанятый,1
39,40700,16,6,0,242000,Регион,ИП,1
51,68700,31,6,3,39000,Регион,Без работы,0
33,44700,8,9,1,171000,Регион,Самозанятый,0
47,45500,26,13,0,296000,Регион,Наёмный труд,1
43,31100,16,1,0,89000,Регион,Наёмный труд,0
34,125900,10,13,1,78000,Санкт-Петербург,ИП,0
41,62300,16,9,2,104000,Регион,Наёмный труд,0
49,30100,28,1,0,50000,Москва,Наёмный труд,0
23,53100,0,13,0,484000,Санкт-Петербург,Наёмный труд,0
32,29200,12,9,0,148000,Регион,Наёмный труд,0
42,106400,22,6,1,47000,Москва,Наёмный труд,0
27,53600,2,13,2,61000,Регион,Самозанятый,0
37,31600,10,9,2,110000,Санкт-Петербург,ИП,0
31,67100,4,6,0,45000,Москва,Наёмный труд,0
50,43300,29,6,0,40000,Москва,Наёмный труд,0
33,27500,9,4,0,118000,Регион,Наёмный труд,0
53,58200,32,0,0,181000,Санкт-Петербург,Наёмный труд,0
37,57500,13,13,3,171000,Регион,Наёмный труд,0
53,81800,28,1,0,95000,Регион,Самозанятый,0
30,50500,6,12,1,84000,Санкт-Петербург,Без работы,0
60,51400,38,8,0,102000,Регион,Наёмный труд,0
31,52700,8,7,1,179000,Регион,Наёмный труд,0
34,100500,8,7,1,46000,Регион,ИП,0
50,42600,27,9,2,62000,Санкт-Петербург,Без работы,0
48,60600,28,0,3,79000,Москва,Без работы,1
45,64700,23,5,1,85000,Санкт-Петербург,Наёмный труд,0
37,57400,14,14,2,96000,Регион,Наёмный труд,0
51,41900,26,14,1,97000,Регион,Наёмный труд,0
41,51800,17,8,0,148000,Регион,Наёмный труд,0
57,47000,33,14,1,34000,Регион,ИП,0
36,118400,15,7,0,38000,Санкт-Петербург,Наёмный труд,0
42,39900,21,2,2,66000,Регион,Самозанятый,0
43,32500,16,3,0,166000,Регион,Наёмный труд,1
27,48900,3,14,0,67000,Регион,Без работы,1
60,47400,33,2,3,96000,Санкт-Петербург,Наёмный труд,0
25,53600,0,5,2,107000,Регион,Наёмный труд,0
24,39900,0,13,1,119000,Регион,Наёмный труд,0
63,51500,42,8,1,252000,Санкт-Петербург,Наёмный труд,0
48,52000,25,14,3,150000,Регион,Самозанятый,0
47,73700,20,7,0,180000,Регион,Наёмный труд,0
30,51100,3,14,1,91000,Регион,ИП,0
20,51300,0,14,0,239000,Москва,Наёмный труд,0
62,61800,41,12,1,103000,Санкт-Петербург,Наёмный труд,0
38,72400,13,9,1,31000,Санкт-Петербург,Самозанятый,0
28,31500,1,3,0,432000,Регион,Без работы,1
46,27900,23,14,3,101000,Регион,Наёмный труд,0
53,105100,30,1,2,136000,Регион,Без работы,0
63,67300,40,12,1,52000,Регион,Наёмный труд,1
23,44400,1,7,1,369000,Москва,Наёмный труд,0
55,49500,33,7,1,61000,Регион,Самозанятый,0
37,41100,11,13,1,78000,Санкт-Петербург,Наёмный труд,0
34,53900,11,11,3,39000,Регион,Наёмный труд,0
32,31700,5,10,2,123000,Регион,ИП,1
38,71500,13,5,0,83000,Регион,Наёмный труд,0
25,53000,1,13,3,39000,Регион,Наёмный труд,0
31,53900,6,7,1,95000,Москва,Наёмный труд,0
56,32800,34,8,1,104000,Регион,Самозанятый,0
36,62100,15,12,0,85000,Регион,ИП,0
42,33100,15,0,0,33000,Регион,Наёмный труд,1
45,35900,19,8,0,118000,Регион,Самозанятый,0
48,51000,26,1,1,46000,Москва,Наёмный труд,0
